Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Month,VisitorType,Weekend,Revenue
2,70.620981538929,1,0,0,0,0.0225836267063036,0.0669269167365365,16.4360577090554,0.0213091029972774,1,1,1,5,May,Returning_Visitor,False,False
5,0,3,386.938454046384,79,2413.18256875948,0.005468935894742,0.0374493810756854,27.4106484748366,0.076488552047408,1,3,4,5,Mar,New_Visitor,False,True
0,53.5411489330994,0,186.806350080756,26,1271.07751023974,0.0296485354044532,0.0387824003165201,63.1980437941961,0.0996488738719836,3,4,1,10,Oct,Returning_Visitor,False,True
2,318.352979665426,3,334.222750164205,76,2142.2638218714,0,0.0212101119893689,6.3144644881416,0.0882162976289655,1,1,2,1,Jul,Returning_Visitor,True,True
0,0,0,0,0,0,0.102369804432415,0.169249881176933,0,0,2,1,3,1,May,Returning_Visitor,True,False
6,197.618163066349,1,133.163026366539,47,1718.70430478686,0.0120411482356482,0.0409116416759179,0,0,2,1,5,5,May,Returning_Visitor,False,True
4,166.408206495105,2,67.0971142307237,79,917.66292638943,0,0,0,0,3,1,1,7,May,Returning_Visitor,False,False
0,0,0,0,38,2099.81456527258,0.0418608392712632,0.0995995242622347,0,0.203830181485094,2,1,4,8,Nov,Returning_Visitor,True,False
8,318.956975878307,2,194.940937335956,89,2240.91109595222,0.00803931561632756,0.00827116406458968,3.37384198222543,0.286763125775323,2,1,8,9,Jul,Returning_Visitor,True,False
5,125.151502138364,1,34.185601101591,30,2006.5911216128,0.0149568763966306,0.0408966952055932,0,0.215089365490495,3,1,4,4,May,New_Visitor,False,True
1,0,0,62.6756252848031,32,831.802327547914,0.0974899366908721,0.105550591322287,0,0,1,4,1,3,Mar,Returning_Visitor,False,False
2,195.762081439779,1,52.8804044432839,46,2897.72422809653,0.0118972084937347,0.00965303791530523,4.98421139571159,0.0561679627722587,3,2,5,1,May,Returning_Visitor,False,False
2,0,1,0,25,0,0.0182796399377235,0.00304120009807317,6.87492115958245,0,1,2,5,7,Nov,Returning_Visitor,True,False
7,33.5042650332164,1,52.2759062710667,13,0,0.0950475757094655,0.0990477526816598,3.44812637898947,0,4,1,1,4,Mar,Returning_Visitor,True,False
5,226.625552337917,1,247.084002635035,0,637.47128469697,0.0365648036200051,0.043593867100728,9.48262156309049,0,1,3,5,5,Dec,Returning_Visitor,False,False
3,0,0,0,0,0,0.0310124195660111,0.0586607937033328,0,0.182951842072817,1,1,1,7,May,Returning_Visitor,False,False
0,0,0,0,11,135.14548795888,0,0.0175031416052793,4.10335915618443,0.344106595292263,3,5,5,1,Oct,Returning_Visitor,True,True
0,68.3495703696063,0,0,0,0,0.126982119961371,0.116170232436648,3.39209582035284,0.0389015416873171,1,3,1,1,Dec,Returning_Visitor,False,False
0,153.047702385553,0,0,0,0,0.141820911966089,0.160272136146225,5.02744526064924,0.31138706179214,3,2,2,9,May,Returning_Visitor,False,False
1,122.274577818341,3,132.32503971007,74,3855.29929799278,0.0964904496230813,0.113284080885833,0,0.0857780755599141,3,3,1,1,Mar,Returning_Visitor,False,False
0,0,0,0,16,0,0,0.00265889465833087,4.23284869511633,0.024852565874846,2,1,2,5,Dec,Returning_Visitor,False,False
4,91.3949052111148,0,103.049179408349,52,1546.81581095997,0.0131561258640037,0.035018944106282,0,0.494019971022596,3,1,1,5,Nov,Returning_Visitor,True,False
0,0,0,22.0023369695465,0,0,0.0218785428606845,0.0766190672615472,0,0.176442531028007,2,1,4,4,Mar,Returning_Visitor,False,False
0,218.193598015503,2,184.377176445132,17,867.622894965253,0.0142648304615541,0.0238814238235109,55.1317374921019,0,1,3,7,7,Nov,Returning_Visitor,False,True
1,79.4922654932441,1,37.4032777307861,38,852.885128550354,0.0651679381705508,0.0719210634024135,20.3410926620941,0.0478569840152888,3,1,3,6,Mar,Returning_Visitor,True,False
4,0,2,7.2732532238096,0,0,0.00510356217770116,0.0153025293507203,41.5336703959054,0.0542083060419552,1,1,3,9,Nov,Returning_Visitor,True,True
4,170.974780957788,3,99.9581376415952,86,4643.62190890322,0,0,7.88825374623741,0.0251685140325961,1,4,1,1,Oct,Returning_Visitor,False,False
1,28.8672239854413,0,0,0,35.5956874526314,0,0,3.50557316003992,0.126958567939595,1,1,6,7,June,Returning_Visitor,False,False
1,25.4950273017946,0,0,0,0,0.0492744242305053,0.0455419745439265,2.24477662905595,0,3,5,4,4,Nov,Returning_Visitor,False,False
0,0,0,0,20,0,0.0263848860182077,0.0500098646393734,7.1355707837914,0,2,3,1,2,May,Returning_Visitor,False,False
0,0,0,18.8875224277879,23,0,0.0480153020131913,0.097436911758847,0,0.192669862299105,2,5,5,8,Jul,Returning_Visitor,False,False
1,0,2,0,23,0,0,0.0099432457107646,8.34943585745908,0,1,1,4,6,Mar,Returning_Visitor,True,False
4,0,0,0,0,780.095855993504,0,0,0,0.252940260796637,2,4,6,8,Nov,Returning_Visitor,False,False
2,0,2,98.7578630311531,0,758.763522163477,0,0,0,0,2,3,4,4,Nov,Returning_Visitor,False,False
1,0,0,0,17,383.976207144315,0.0707672694487395,0.10083928341594,0,0.23344203254224,2,3,4,1,May,Returning_Visitor,False,False
5,88.813372020964,0,76.0160897694821,78,3442.19271834868,0.0330947390497024,0.0707991645335586,7.59766573676998,0.0943062687682127,2,1,1,1,Mar,Returning_Visitor,True,False
0,0,0,0,26,1852.73279867656,0.00956987014836677,0.0222685371779487,57.7932387883166,0.028320053380692,2,3,3,13,Nov,Returning_Visitor,False,True
3,141.569796796489,2,123.917553998697,0,0,0.0364296538114575,0.0690763031935401,3.63478892571147,0.191550816336629,2,1,4,6,Jul,New_Visitor,False,False
0,273.645499920311,1,129.597754459861,0,27.0626714774462,0.0475979583762223,0.066699836867592,2.26225361918299,0,2,2,3,2,Dec,Returning_Visitor,False,False
0,151.753490931416,1,0,0,0,0,0.0246538480450831,0.0904285304164652,0.371726275206836,2,2,5,3,May,Returning_Visitor,False,False
4,102.850729440616,1,138.581380496196,83,3103.41761482639,0,0,0,0.0330507596652037,2,1,1,4,Nov,Returning_Visitor,False,False
0,0,0,0,0,0,0.0463957820129743,0.0953006151869114,7.11106859275422,0.226497965573325,2,4,3,6,Nov,Returning_Visitor,True,False
1,0,0,0,46,1696.64826166563,0,0,0,0,1,1,1,8,May,Returning_Visitor,False,False
3,233.498530102466,1,278.030232197405,14,2123.51181104835,0.067260988750612,0.0865621582331184,0,0,1,2,5,1,May,Returning_Visitor,False,False
5,224.251073684135,1,90.7685621738944,61,1632.34109919304,0.0350305675721011,0.0502375138063712,15.2834950138338,0.19988215109029,1,1,1,11,Mar,Returning_Visitor,True,False
0,0,0,0,17,1115.96688572969,0.0402269433969481,0.0981962595398749,4.9354113009609,0,2,1,4,1,Dec,Returning_Visitor,False,False
11,428.604484459902,2,128.80926630012,47,329.337100891439,0,0.00314193026632105,34.671033476787,0,2,1,2,1,Nov,New_Visitor,False,True
2,95.2176287108282,2,49.2891678922978,121,6105.08425826307,0,0,0.364214299633689,0.117783122012584,3,5,2,7,Mar,New_Visitor,False,False
0,0,0,68.7412918421326,0,760.609819116592,0.0191207730276879,0.0591237931480385,0,0,1,5,2,1,Nov,Returning_Visitor,True,False
2,0,1,186.120637475367,67,2780.36652041933,0.00187725597086638,0.0370615648267904,17.0955896506976,0.439000302414059,2,5,5,6,May,Returning_Visitor,False,False
2,148.639927629421,0,11.6554555514254,32,964.832238862713,0.0264175599911671,0.0624002576037981,6.78045545348408,0,2,1,7,9,May,New_Visitor,False,False
0,21.8329933112404,2,25.3539457966318,0,0,0.0697644924039303,0.0557005515386268,0,0,1,3,4,1,Nov,Returning_Visitor,False,False
2,174.806339485014,2,164.309623361299,59,1452.54787291783,0.115172852666849,0.15644684541133,0,0,3,1,1,11,Nov,Returning_Visitor,False,False
5,171.496526888169,3,93.2946844479548,36,1342.16886882516,0.0313534291682004,0.0257352047919038,0.135765173609768,0.0816141737049564,2,1,1,2,Nov,Returning_Visitor,False,False
3,0,1,108.371169640961,57,1411.75842627598,0,0,0,0.432586162630928,2,4,1,1,May,Returning_Visitor,True,False
0,29.9648351556192,2,92.2248385583302,80,4312.0102394976,0.0284735058882096,0.0707512771525363,0,0,2,4,4,6,Mar,Returning_Visitor,False,False
1,0,0,0,42,0,0.054068084583992,0.0738077252424302,4.69389040031027,0.323642764304734,2,4,3,2,Nov,Returning_Visitor,True,False
3,308.701422832397,0,0,14,1144.12020475863,0,0,2.23795658233534,0.395039804965182,3,1,4,9,Sep,Returning_Visitor,False,False
1,204.650933639065,1,253.970404632752,21,1993.46179733847,0.0447400975666004,0.085227343857621,0,0.00106365685059154,3,1,4,2,May,Returning_Visitor,False,False
5,302.651010040973,2,160.419443536229,40,1685.00716739206,0,0,9.61649873031979,0.133998193382746,1,5,5,4,May,Returning_Visitor,True,False
10,463.547926805719,4,284.784245510247,98,4485.07350699397,0.0061460597065725,0.0184903122108876,0,0,3,4,4,8,May,Returning_Visitor,True,True
4,0,2,172.63124235756,76,2724.63440010021,0,0,24.469690209324,0.046667366215346,1,4,4,7,May,Returning_Visitor,False,False
4,37.3722797785302,0,81.5483071509163,0,140.965201896529,0.0547822106126651,0.0780989882113872,5.37761628974752,0.461353943134411,2,2,5,1,May,Returning_Visitor,False,False
0,219.636948078039,0,185.910871428874,83,2499.16651434644,0,0,21.8446724023518,0.307387860890268,4,3,1,3,May,Returning_Visitor,False,False
3,98.7578359710222,3,246.400424702385,65,2086.9839632813,0.0121642776493896,0.0461483837028198,0,0,2,2,3,4,Dec,Returning_Visitor,False,True
3,231.683245507475,1,22.415682957662,11,1470.3187758376,0.00413266621545391,0.0401396036190201,3.22748355514916,0,4,4,1,12,May,Returning_Visitor,False,False
7,0,2,238.908573960774,40,759.031890455047,0.0527745305615292,0.0402321610328124,6.43161267010189,0.251370736955528,3,1,7,1,Mar,Returning_Visitor,False,False
1,69.4189430913714,1,129.010067040715,94,3221.35386193784,0.0470516028610652,0.0719281825782481,5.42512085007869,0.105786414333366,1,1,4,11,Jul,Returning_Visitor,False,False
5,87.3644030538009,1,127.187203953098,14,529.017682906875,0.0630357360914388,0.0590702344923886,12.4969913970514,0.0127819506252359,3,5,4,4,Nov,New_Visitor,False,False
5,151.098106146056,2,90.7470471623661,58,1623.03391642801,0.0204781593613909,0.0288865417696194,0,0,2,2,2,6,Nov,Returning_Visitor,False,False
8,118.30961133035,1,10.3567100949288,85,3628.3403568218,0,0,0,0.187456981726546,2,3,7,3,Dec,Returning_Visitor,False,False
2,0,0,62.1159251907934,38,1571.76741394007,0,0.0215319820683844,19.0667998272627,0.0455691606415188,1,1,2,5,Nov,New_Visitor,True,True
5,382.602609156652,0,8.39754549484086,89,3022.6283351972,0.00246948314878218,0.0289297717817657,0.968183227262119,0.222722584712274,2,3,4,4,May,Returning_Visitor,False,False
8,372.036588476744,1,0,80,1134.82912718882,0.0359152209175666,0.0419845865553673,0.0330269797222356,0.0524678780528312,2,3,1,1,Mar,Returning_Visitor,False,False
0,0,0,0,0,0,0.0580210402252353,0.0782141551200253,0,0,3,1,6,1,May,Returning_Visitor,False,False
3,0.890587874537715,0,7.67464328926129,0,570.400332343188,0.0264129527695834,0.0480873981262032,0,0,2,3,2,2,Nov,Returning_Visitor,False,False
2,56.9048472632541,0,0,0,0,0.0266574644937511,0.0581665225880029,7.85047832891809,0.203499053368669,2,2,2,1,Nov,Returning_Visitor,True,False
5,0,2,51.6681258481984,47,1581.73927658493,0.123136759863472,0.140447065548542,2.23510210158346,0,1,1,3,6,May,Returning_Visitor,False,False
3,87.1327344822528,3,352.010333282749,0,0,0.00605847812908377,0.0284888066302529,0,0.0245009444229942,2,3,4,3,Nov,New_Visitor,False,True
2,158.9317674386,0,0,26,1150.11973128335,0.0339426837057025,0.0772675196829477,0,0.111273257898253,2,1,1,1,May,Returning_Visitor,False,False
0,0,0,0,0,0,0.0545915965165049,0.0877993533281587,0,0,1,4,1,1,May,Returning_Visitor,False,False
3,90.7565170837632,1,60.8155025962423,10,740.4102551724,0.00512388653262894,0.0143914462351159,90.5404969843837,0,2,4,3,12,May,Returning_Visitor,True,True
0,0,0,0,0,0,0.027928951504712,0.101268034774505,0,0.206637961373154,2,1,1,7,Dec,Returning_Visitor,True,False
6,254.817479629902,0,36.5806102957137,53,3960.05574079602,0.00336210325794529,0.0279556062446119,12.993461553708,0.113897006481999,2,3,7,11,May,New_Visitor,False,False
2,147.278634377165,0,0,74,704.897052205695,0.0655910672635873,0.0777428511092382,6.11255258700134,0,2,2,4,1,Mar,Returning_Visitor,True,False
3,0,0,0,1,0,0.0520040119635375,0.043584873443251,9.15305139224225,0,3,3,3,7,Mar,Returning_Visitor,False,False
1,0,0,79.0716036978337,9,1196.10114306798,0.0658962134585614,0.0879938260690947,1.56876417733809,0.099827099244435,2,1,1,10,Nov,Returning_Visitor,False,False
0,0,1,208.427570822554,0,0,0.0115802300865891,0.0630581030308902,5.54992185918068,0,1,2,3,8,Mar,Returning_Visitor,False,False
1,29.6613335092176,1,57.2840377688668,108,4461.75899446919,0,0,0.131898724245628,0.0982858442481248,2,3,2,9,Dec,Returning_Visitor,False,False
6,260.393460668748,2,148.170799798589,95,4621.68390716056,0.0488206454295839,0.0926643800999369,6.2914423103729,0,4,2,3,9,May,Returning_Visitor,False,False
0,0,1,0,0,0,0,0.00621908065902717,24.4929643318625,0.0247700178250104,2,2,4,10,Feb,Returning_Visitor,False,False
9,541.353084421431,3,173.237873093495,62,4519.54174080163,0,0.0423248416861331,0,0.611710488582834,3,2,6,1,Mar,New_Visitor,False,False
5,103.101789820645,1,102.731875352827,65,1865.48273483456,0,0,3.66544129927329,0.106510090265505,2,1,3,3,Mar,New_Visitor,False,False
2,133.900877967359,3,159.510389675937,53,4679.49611613105,0,0,7.15116047255371,0.211045601900676,2,5,1,5,Sep,Returning_Visitor,True,False
4,170.531926652876,2,298.381860192277,28,1548.98417990505,0,0,13.9384172393494,0.140675485388817,2,2,6,5,Nov,Returning_Visitor,False,False
7,5.38022125723195,1,82.0987984537773,9,546.502784451281,0,0.0448681356690946,11.553388579578,0,2,1,1,11,May,New_Visitor,False,False
6,220.50995860986,2,187.809211336895,39,1917.22719209515,0.010665789950012,0.0119731279037276,11.914609630092,0.00127479230669322,2,1,4,1,Sep,Returning_Visitor,False,False
4,158.698611352378,0,211.878618358726,61,2757.74206776676,0.00399743413671075,0,0,0.0187708256423145,1,2,4,1,Nov,Returning_Visitor,False,False
0,0,2,163.861953423295,3,1332.5404100844,0.0326146637944184,0.0748948228527751,0.548296081560015,0,2,5,2,4,May,Returning_Visitor,False,False
3,315.064128743616,1,124.467011915124,6,1824.10960458129,0.00542351005925069,0.00118126461131352,0,0,2,3,1,1,Dec,Returning_Visitor,False,False
0,0,1,86.5692590343406,30,0,0.094050834475128,0.12312133403874,7.0169995520209,0,4,1,7,8,May,Returning_Visitor,False,False
8,2.78801145757743,0,0,4,659.255156518054,0.0115898749311531,0.0545872691222398,15.8934104645363,0.199151852873667,2,2,4,4,Dec,New_Visitor,False,False
0,161.743371176423,0,0,0,0,0.0288711232875536,0.113208048723819,0,0.0708299323332539,4,3,1,6,Mar,Returning_Visitor,False,False
4,149.674907576077,1,93.9906383288585,46,1264.40006914498,0.0232900355799222,0.0378563844156834,8.45247956922926,0,4,6,7,6,Nov,Returning_Visitor,False,False
0,0,0,0,0,0,0.0602384123556769,0.0913707877869576,0,0,2,3,4,5,Nov,Returning_Visitor,False,False
2,94.7603074586193,2,66.4785407379466,16,0,0.0224969468392895,0.0363621281124534,14.6686575636436,0.24566457128104,3,3,3,6,Nov,Returning_Visitor,False,False
1,0,2,366.75603010945,32,544.779930004203,0,0,0,0,1,1,4,1,Nov,Returning_Visitor,False,False
6,33.4422488421036,0,0,0,552.90235727553,0,0,17.9242420408527,0.0604078933168656,2,3,9,8,May,Returning_Visitor,True,False
2,83.2586899660301,1,61.9419188104794,98,3853.66136544532,0,0.00152549780741781,6.44610313096791,0,2,2,1,9,Oct,Returning_Visitor,False,False
5,0,3,57.1240391018341,13,0,0,0,13.865359103205,0,2,3,1,1,Oct,Returning_Visitor,True,False
0,0,1,272.710540359944,0,0,0.00899288008492836,0.0223325451301903,15.1872583523853,0.137015215946117,4,3,5,10,Nov,New_Visitor,False,True
0,503.853353994021,0,60.3960200625822,24,3622.65889324706,0.0186582433054513,0.0310965422762465,0,0,3,7,6,9,Nov,Returning_Visitor,False,True
0,92.6253748167482,1,85.0623346022465,81,3187.63938886313,0,0,4.20032134772014,0.0717908690895645,2,1,6,1,Jul,New_Visitor,True,False
3,0.523344087243714,0,0,3,0,0.0684313825700215,0.10081228726594,0,0,4,3,3,1,Mar,Returning_Visitor,True,False
2,197.052597215006,2,211.848207382614,0,0,0.0478639735978812,0.0703310657961001,0.490701955730374,0.181911599904287,1,3,2,1,Aug,Returning_Visitor,False,False
7,346.718709960141,4,519.65330319111,56,5155.40136306564,0.0190957720679276,0.0353887392048305,76.1610411428477,0,1,4,1,8,Nov,New_Visitor,True,True
6,145.648607064442,1,108.168989861275,53,1634.02066857262,0,0,0,0.0166173098116559,1,3,1,2,Mar,Returning_Visitor,False,False
4,122.558781732074,1,114.034908195691,81,2325.98119232972,0,0,9.34473455073719,0,1,1,2,1,Aug,Returning_Visitor,True,False
0,57.8709685756206,0,0,45,2493.64455915857,0.00808333124331739,0.00448358772274369,0,0.0881593777822091,1,1,4,5,Sep,Returning_Visitor,False,False
0,7.12232035833752,2,0,52,1349.66491097707,0.01453669893721,0.0600574481936074,0,0.304852564283096,1,1,4,1,Dec,Returning_Visitor,False,False
0,35.2037943417974,0,20.5875049866242,27,441.319931209011,0.0512777351279807,0.0697030717021958,0,0.0154505998922011,1,3,5,4,Mar,New_Visitor,True,False
1,0,1,131.877838274114,12,0,0,0.005272820481442,43.6628776716037,0,2,2,1,4,Nov,New_Visitor,True,True
8,329.747730217651,3,302.659684987069,33,1300.26530436018,0.0366700379472256,0.0714675041138595,0,0,3,3,5,6,May,Returning_Visitor,True,False
0,0,0,0,4,0,0.0526817143736082,0.0998899407171293,1.57708142646764,0,3,2,2,9,Dec,Returning_Visitor,False,False
0,0,2,192.263106049391,60,2862.44541676038,0.0231011871475203,0.0499644238517198,0.360483620325289,0.229203545052257,1,1,4,1,Dec,Returning_Visitor,False,False
1,15.2294707697548,0,0,27,249.938724309601,0,0,2.79668914780982,0.0487911650506872,2,2,2,12,Oct,Returning_Visitor,False,False
6,128.327034470554,2,104.826734070095,30,65.6963441587302,0.00684364760456637,0.0391135485854701,4.56431779448799,0.0291025300395031,2,3,7,3,May,Returning_Visitor,False,False
4,60.5094673756359,0,40.461723918189,104,4836.20319526855,0.00635422781682113,0.0025918824116619,4.39044876788592,0,2,4,6,2,Nov,New_Visitor,True,False
4,0,1,299.801450700247,83,2621.93160879973,0.0798349368242264,0.0563850748028041,12.9522601915249,0,2,2,3,1,Nov,Returning_Visitor,False,False
9,145.176208147043,2,138.658810652462,102,4433.78453344993,0,0.017506200874738,5.50592974765488,0,3,3,5,1,May,Returning_Visitor,False,False
0,0,0,126.396258998149,0,0,0,0.0121074611682747,0,0.417587295574551,1,2,1,3,May,Returning_Visitor,False,False
0,0,1,168.02954736809,90,3240.40303476177,0.0161530017023755,0.0173945710215774,0.217472458521756,0,1,2,5,3,Mar,New_Visitor,True,False
0,0,0,40.4086245984048,28,2429.37030509939,0.00731403653684952,0.0494008166605823,5.83627858597784,0.109846680527198,3,4,2,1,Mar,New_Visitor,True,False
2,358.722036126479,2,222.879279437931,60,3411.45904311954,0.0149345500855541,0.0559512374303536,0,0,2,3,2,6,Nov,Returning_Visitor,False,False
1,0,0,16.298533005906,10,0,0,0.0045220081750908,2.49623694185739,0.418630405445369,2,1,5,1,Sep,Returning_Visitor,False,False
2,38.7653554588515,1,17.8470064395855,73,1011.16909473509,0.0548868134432115,0.0953426049257789,16.2591966675665,0.065120698756885,1,1,3,2,Mar,Returning_Visitor,False,False
8,220.494076046478,0,47.2220756557944,41,0,0.112430462499739,0.101860683270791,11.5632074319529,0.363295257599604,1,4,7,9,Oct,Returning_Visitor,False,False
4,152.710465581128,0,0,104,4168.97517769248,0,0,8.39298088396954,0.123450640806926,2,2,4,3,Sep,Returning_Visitor,False,False
1,0,0,0,24,994.414323907673,0,0,4.03366246574667,0,2,7,3,9,May,Returning_Visitor,False,False
4,0,2,274.781416275803,90,3613.04551845306,0,0,17.596476117565,0.149182780654806,4,4,1,4,Dec,New_Visitor,False,False
0,32.7927538739894,1,0,31,2529.08565864608,0.101246163267061,0.136705537474418,4.91809608359534,0.0733502016646885,1,1,2,9,May,New_Visitor,False,False
1,0,0,141.94688912739,0,519.320816051846,0.00998887216231615,0.00899453587372098,36.8279319478459,0,4,2,5,9,Nov,Returning_Visitor,False,True
1,364.41750345799,2,13.8786068313194,43,3286.530734102,0.0191394165534745,0.0839429380365126,0,0,1,5,1,4,May,New_Visitor,False,False
4,217.648163810136,2,40.5222051849939,108,2134.36229248854,0.00461713535514734,0.0236970017768884,0,0.107406571302375,4,3,4,5,May,Returning_Visitor,False,False
4,422.342552021665,1,240.088257441033,9,0,0.0562854386605756,0.0751085846875178,3.85095101580317,0,4,2,1,4,Mar,Returning_Visitor,False,False
0,85.7386698561442,0,0,0,0,0.0571513029553718,0.0607341113296979,13.8908307775805,0.182654903090442,1,2,3,6,May,Returning_Visitor,False,False
6,310.02968694682,2,93.2979777612086,51,318.698930907433,0.0566959134726447,0.0588241478490266,0,0.0377620842635809,3,2,6,8,May,Returning_Visitor,False,False
2,0,2,110.642291479694,95,4280.41240562343,0,0.0332212851455007,2.50380541205622,0.0765463917541697,1,3,3,8,Aug,Returning_Visitor,False,False
0,90.7018301582299,0,46.286255168802,0,0,0.0976350125865774,0.130985068777324,0,0,2,1,1,2,Nov,Returning_Visitor,False,False
3,320.54475276992,1,0,60,1396.78016999115,0.0029622393151714,0.0151629515015004,0,0.13193774950084,2,1,4,4,May,Returning_Visitor,False,False
4,203.935233290957,0,97.4962524511261,30,1140.93759742794,0.110166992695035,0.145744376446145,5.34425434650983,0.0248600585544736,3,1,4,5,May,Returning_Visitor,False,False
2,0,3,191.74187335239,58,2455.92588336581,0.0275764782030331,0,16.7837102501219,0,2,3,3,6,Mar,Returning_Visitor,False,False
0,0,0,160.982484214748,0,0,0.0444127138812652,0.0773695217969356,0,0.394168332236305,1,3,3,1,Nov,Returning_Visitor,False,False
3,7.18430522550388,0,33.0502020290453,53,172.956919525966,0.0770129570256671,0.0820341964751648,9.4481672940155,0.113123772521311,3,1,6,7,Dec,New_Visitor,False,False
0,0,0,69.3218314987493,23,2658.36640610363,0.0184582255802445,0.0431585540590693,0,0.561576147941888,3,5,4,2,Nov,Returning_Visitor,True,False
6,336.622001815698,2,229.961743834854,106,4251.91089130903,0.000480653040722093,0.0186675204845421,12.0644663618185,0.153345857091055,4,7,3,4,May,Returning_Visitor,True,True
4,68.6000716493354,1,0,36,1919.22972394123,0,0.0139574465003369,13.9457073060428,0.323424290116167,3,1,5,9,Mar,Returning_Visitor,True,False
11,392.216696911697,1,51.6866719961753,44,1716.68677091375,0.0030286881666453,0.0230675768385291,1.96295917636465,0,2,2,4,7,Oct,Returning_Visitor,False,True
4,0,2,125.829844740331,0,0,0.0670304783280506,0.0631753197866294,7.8373863785678,0.11022416822332,2,1,6,3,May,Returning_Visitor,False,False
0,162.135109224502,3,240.806594400922,66,4706.99600589025,0.0181859476853269,0.0454277004568753,0,0.23304937880154,1,1,5,8,Sep,Returning_Visitor,False,False
1,0,0,89.0393516294811,42,1698.29098514239,0.0126906061981469,0.0772034871326246,6.82249084209722,0,2,2,4,5,Aug,Returning_Visitor,False,False
11,370.186378581382,0,78.0664574559487,49,1371.04351009036,0.0740523895191541,0.0589822795827175,7.09521783511392,0.365037151397402,3,3,2,2,Nov,New_Visitor,False,False
5,408.556024833469,0,0,12,194.270300500623,0.0085822501768292,0.0133115719417057,7.66829972751697,0,2,4,1,1,May,Returning_Visitor,True,False
1,0,1,0,0,0,0.0506483109534044,0.0668184295319454,0,0.0192224678725786,2,2,4,11,Mar,Returning_Visitor,False,False
0,7.0630576328762,0,0,85,3330.39706210314,0,0,7.50106977186966,0.0547765514936392,5,5,4,14,Mar,Returning_Visitor,True,False
3,230.818279255225,0,97.6997544065175,55,2594.93738560826,0.0762562997204905,0.0823708667771451,15.3187290899031,0.20840376670983,2,3,1,1,Nov,Returning_Visitor,False,False
0,292.165735852179,1,91.0321514958669,56,2502.07264219426,0,0.00312736995385807,0,0.311930038957618,3,3,1,8,Nov,Returning_Visitor,True,False
5,199.191902398138,0,0,35,0,0,0,0.624359450514416,0,3,2,1,11,Nov,Returning_Visitor,False,False
7,0,0,0,13,0,0.0054013968374991,0.0388875012797621,0,0,2,2,1,3,May,New_Visitor,True,False
4,0,0,0,55,1182.12004658086,0.0118757938168744,0.00709304083061104,8.16477153305131,0.157705056318566,3,1,3,1,Aug,Returning_Visitor,False,True
0,0,0,0,70,2536.88810883213,0.0143585978694571,0.050407206742044,9.81766126544444,0.136829005217113,3,2,4,5,Mar,Returning_Visitor,False,False
3,0,1,0,0,380.87028049115,0.0770671696099323,0.0810094699973368,14.7626346796418,0,2,1,1,1,Dec,Returning_Visitor,False,False
5,226.417206907755,0,26.2387029197674,37,3092.93283801992,0.0771681675156218,0.0684016769162976,5.57303527736817,0.108054912750564,3,2,5,7,May,Returning_Visitor,False,False
7,391.596867947176,0,133.873462227585,35,2224.626067721,0.0859663478187121,0.0708925301691103,15.0736070195572,0.111613474100884,1,1,6,4,Dec,Returning_Visitor,True,False
0,29.4998447404391,0,116.019591838038,9,99.585590701467,0,0,0,0.0503772912124497,2,1,3,5,Nov,Returning_Visitor,False,False
1,0,0,193.485156447998,10,0,0.0214842513144002,0.04819014352062,29.3883794748866,0.106777836423341,4,6,9,1,Nov,New_Visitor,True,True
2,0,0,0,0,0,0.0294554612848381,0.0426711152679068,2.90305340391839,0.0641411994008057,2,1,2,8,May,Returning_Visitor,False,False
0,182.553753195463,0,12.7001095847545,1,0,0.0501484861801887,0.0798439807685896,0,0.153983672109496,3,1,2,6,Nov,Returning_Visitor,False,False
7,0,1,0,62,2465.12192968879,0,0,4.76013298199096,0.189641631906781,2,2,6,1,May,Returning_Visitor,True,False
4,0,1,217.29697217322,77,3509.99996572879,0,0.00367877525675736,0,0,4,2,3,3,Nov,Returning_Visitor,False,False
0,74.6014217540267,0,65.2394367408879,0,0,0,0.00844683033818194,0,0,2,1,4,3,May,Returning_Visitor,False,False
0,0,0,0,0,0,0.0200325708237902,0.0671185485938792,0.483672160690518,0.0809069550767664,2,2,5,4,Nov,Returning_Visitor,True,False
0,0,0,107.223194167088,0,0,0.075727552975297,0.0860899571884087,6.02785956906786,0.50428349796828,2,4,7,3,Nov,Returning_Visitor,False,False
8,335.143576329431,3,135.286271154058,83,3003.03992082059,0.0098893135272576,0.0358904303552552,0,0,3,3,5,7,Dec,New_Visitor,False,True
2,0,0,143.979097010485,87,2117.00885446554,0.0902713411336665,0.0597263512611554,10.8234162135114,0.0279463378524564,1,2,1,5,Dec,Returning_Visitor,False,False
0,174.575692325968,1,225.607029287433,5,675.700009842057,0.0257062563951798,0.0555553282811437,0,0.391122147484242,2,3,5,12,Oct,Returning_Visitor,False,False
2,0,2,442.124335020879,0,0,0.0156257223091467,0.0346959780728441,66.7308394642686,0,1,3,1,4,Nov,Returning_Visitor,True,True
5,273.965493183697,2,134.597413961813,85,3625.8489491166,0,0.00724501162126654,4.49416217761763,0.32723571010932,2,1,4,6,Nov,Returning_Visitor,False,False
